,Year,Month,Activity,Type,Fatal
1534,1955,Feb,Scuba diving,Unprovoked,0
1535,1955,Feb,Spearfishing,Unprovoked,0
1536,1955,Feb,Swimming,Unprovoked,1
1537,1955,Jan,Crossing the bay at the ford,Unprovoked,1
1538,1955,Jan,Hunting lobsters in 2.4 m of water,Unprovoked,1
1539,1955,Jul,Swimming,Unprovoked,1
1540,1955,Jul,Swimming,Unprovoked,1
1541,1955,Jun,Wading,Unprovoked,0
1542,1955,Mar,Body surfing,Unprovoked,1
1543,1955,Mar,"Competing in U/W endurance record, standing beside drum in 10' of water",Provoked,0
1544,1955,Mar,Swimming with speared fish,Unprovoked,0
1545,1955,May,Spearfishing,Provoked,0
1546,1955,May,Spearfishing,Unprovoked,0
1547,1955,Nov,Spearfishing,Unprovoked,0
1548,1955,Nov,Swimming,Unprovoked,0
1549,1955,Oct,Spearfishing & lassoed shark,Provoked,0
1550,1955,Sep,"""Flying Tiger"" transport plane went down with 5 men onboard",Unprovoked,1
1551,1955,Sep,"""Flying Tiger"" transport plane went down with 5 men onboard",Unprovoked,0
1552,1955,Sep,Hunting turtle,Unprovoked,0
1553,1955,Sep,Swimming near breakwater,Unprovoked,0
1554,1955,Unknown,Fishing,Provoked,0
1555,1955,Unknown,Standing in knee-deep water,Unprovoked,1
1556,1956,Aug,Attempting to kill a shark with explosives,Provoked,1
1557,1956,Aug,Diving,Provoked,0
1558,1956,Aug,Fishing,Unprovoked,0
1559,1956,Aug,Fishing,Unprovoked,0
1560,1956,Aug,Fishing,Unprovoked,0
1561,1956,Aug,Fishing,Unprovoked,0
1562,1956,Aug,Fishing ,Unprovoked,1
1563,1956,Aug,Free diving for crayfish,Unprovoked,0
1564,1956,Aug,Skin diving,Unprovoked,1
1565,1956,Aug,Swimming near pier,Unprovoked,0
1566,1956,Dec,Fishing,Provoked,0
1567,1956,Dec,Spearfishing,Unprovoked,1
1568,1956,Dec,Spearfishing,Unprovoked,1
1569,1956,Dec,Swimming,Unprovoked,1
1570,1956,Feb,Diving into water,Unprovoked,1
1571,1956,Feb,Swimming,Unprovoked,0
1572,1956,Jan,Diving for trochus,Unprovoked,0
1573,1956,Jan,Surf skiing,Unprovoked,0
1574,1956,Jan,Swimming,Unprovoked,1
1575,1956,Jul,Fishing,Provoked,0
1576,1956,Jul,Floating in inner tube,Provoked,1
1577,1956,Jul,Swimming,Unprovoked,1
1578,1956,Jul,Swimming,Unprovoked,0
1579,1956,Jul,Wading,Unprovoked,0
1580,1956,Jun,Air/Sea Disaster,Unprovoked,1
1581,1956,Jun,"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",Unprovoked,0
1582,1956,Jun,Longling fishing,Unprovoked,1
1583,1956,Mar,Attempting to set underwater endurance record,Unprovoked,0
1584,1956,Mar,Bathing,Unprovoked,0
1585,1956,Mar,"Fishing, wading with string of fish",Unprovoked,0
1586,1956,Mar,"Swimming, attacked at  surf carnival",Unprovoked,1
1587,1956,May,Diving,Unprovoked,0
1588,1956,May,Fishing,Unprovoked,0
1589,1956,May,"Free diving, working on U/W scenes for motion picture",Unprovoked,1
1590,1956,Oct,Fishing,Unprovoked,1
1591,1956,Oct,Free diving for sinkers,Unprovoked,0
1592,1956,Oct,"Skindiving, fish at belt",Unprovoked,0
1593,1956,Oct,"Spearfishing, holding 5' speared fish",Unprovoked,0
1594,1956,Sep,Climbing back on ship,Unprovoked,1
1595,1956,Sep,Fishing,Unprovoked,1
1596,1956,Sep,Scuba diving,Unprovoked,0
1597,1956,Sep,Surf fishing,Unprovoked,0
1598,1956,Unknown,Diving,Unprovoked,0
1599,1956,Unknown,Diving,Unprovoked,0
1600,1956,Unknown,Removing shark from net ,Provoked,0
1601,1956,Unknown,Shipwreck,Unprovoked,1
1602,1956,Unknown,Swimming,Unprovoked,0
1603,1956,Unknown,Swimming off yacht,Unprovoked,1
1604,1957,Apr,Diving from canoe,Unprovoked,0
1605,1957,Apr,Diving from canoe,Unprovoked,0
1606,1957,Apr,Standing,Provoked,0
1607,1957,Apr,Surfing,Unprovoked,0
1608,1957,Apr,Swimming,Unprovoked,1
1609,1957,Apr,Swimming between  anchored  pearling luggers,Unprovoked,0
1610,1957,Aug,Attempting to net shark in shark channel,Provoked,0
1611,1957,Dec,Body surfing,Unprovoked,0
1612,1957,Dec,Floating,Unprovoked,1
1613,1957,Dec,Skindiving,Unprovoked,0
1614,1957,Dec,Spearfishing,Unprovoked,0
1615,1957,Dec,Standing,Unprovoked,0
1616,1957,Dec,Standing,Unprovoked,1
1617,1957,Feb,Floating,Unprovoked,0
1618,1957,Feb,Skindiving for specimens,Unprovoked,0
1619,1957,Feb,Spearfishing,Unprovoked,0
1620,1957,Jan,Wading,Unprovoked,1
1621,1957,Jul,Diving for trochus,Unprovoked,0
1622,1957,Jul,Spearfishing on Scuba,Provoked,0
1623,1957,Jul,Swimming,Unprovoked,1
1624,1957,May,3 men & 2 boys picked up wearing life jackets and with inner tube,Unprovoked,0
1625,1957,May,Competing in spearfishing championship & towing dead fish,Unprovoked,0
1626,1957,May,Fishing,Unprovoked,0
1627,1957,Nov,Air/Sea Disaster Pan-American Airlines Stratocruiser with 44 people onboard crashed into the sea,Unprovoked,0
1628,1957,Nov,Fishing,Unprovoked,0
1629,1957,Unknown,Bathing,Unprovoked,0
1630,1957,Unknown,Dynamiting fish,Unprovoked,1
1631,1957,Unknown,Fishing,Unprovoked,0
1632,1957,Unknown,Fishing,Unprovoked,0
1633,1957,Unknown,Fishing,Unprovoked,1
1634,1957,Unknown,Fishing for sharks,Unprovoked,1
1635,1957,Unknown,Helmet diving in Miami Seaquarium,Unprovoked,0
1636,1957,Unknown,Lashing logs together when he fell into the water,Unprovoked,1
1637,1957,Unknown,"Shark fishing, knocked overboard",Provoked,1
1638,1958,,Bathing,Unprovoked,1
1639,1958,,Swimming with fish attached to  belt,Unprovoked,0
1640,1958,Apr,Diving,Unprovoked,0
1641,1958,Apr,"Fishing, holding fish in his left hand",Unprovoked,0
1642,1958,Apr,Free diving,Provoked,0
1643,1958,Apr,Paddling in knee-deep water,Unprovoked,1
1644,1958,Apr,Swimming with goggles,Unprovoked,1
1645,1958,Aug,Boat stopped to repair electric pump,Unprovoked,0
1646,1958,Aug,Swimming,Unprovoked,0
1647,1958,Circa,"Fishing, walking in river to cast",Unprovoked,1
1648,1958,Dec,Cleaning hull of ship ,Unprovoked,1
1649,1958,Dec,Surfing on air mattress,Unprovoked,1
1650,1958,Dec,Swimming,Unprovoked,1
1651,1958,Feb,Spearfishing on Scuba,Provoked,0
1652,1958,Jan,Body surfing,Unprovoked,0
1653,1958,Jan,Spearfishing / swimming on surface,Unprovoked,0
1654,1958,Jan,Swimming,Unprovoked,1
1655,1958,Jul,Free diving,Provoked,0
1656,1958,Jul,"Spearfishing, had fish on his spear",Unprovoked,0
1657,1958,Jul,Swimming,Unprovoked,1
1658,1958,Jul,Swimming,Unprovoked,1
1659,1958,Jul,Swimming,Unprovoked,1
1660,1958,Jul,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,0
1661,1958,Jul,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,0
1662,1958,Jul,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Unprovoked,1
1663,1958,Jul,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Unprovoked,0
1664,1958,Jun,"Swimming, towing the shark",Provoked,0
1665,1958,Jun,Wading,Provoked,0
1666,1958,Jun,Walking,Unprovoked,0
1667,1958,Nov,Fishing,Unprovoked,0
1668,1958,Nov,Spearfishing,Unprovoked,1
1669,1958,Nov,Swimming,Unprovoked,1
1670,1958,Oct,Collecting shells,Unprovoked,0
1671,1958,Oct,Slapped shark on tail as it swam by,Provoked,0
1672,1958,Oct,Swimming near jetty,Unprovoked,0
1673,1958,Sep,"""Climbing up to ship after repairing the stern in water""",Unprovoked,1
1674,1958,Sep,Fishing,Unprovoked,0
1675,1958,Sep,Spearfishing,Provoked,0
1676,1958,Unknown,Fishing (trolling),Unprovoked,0
1677,1958,Unknown,"Fishing, holding fish",Unprovoked,0
1678,1958,Unknown,Placed hand in disemboweled sharkÂs jaws,Provoked,0
1679,1958,Unknown,Skindiving,Provoked,0
1680,1958,Unknown,Spearfishing,Unprovoked,1
1681,1958,Unknown,Spearfishing,Unprovoked,1
1682,1958,Unknown,Standing,Unprovoked,0
1683,1958,Unknown,Swimming near anchored ship,Unprovoked,1
1684,1958,Unknown,Testing movie camera in full diving dress,Provoked,0
1685,1959,1958,Spearfishing,Provoked,0
1686,1959,Apr,Diving for pearl shell,Unprovoked,0
1687,1959,Apr,Fishing,Unprovoked,0
1688,1959,Apr,Fishing,Unprovoked,0
1689,1959,Apr,Spearfishing,Unprovoked,0
1690,1959,Apr,Spearfishing ,Unprovoked,0
1691,1959,Aug,Fishing,Unprovoked,0
1692,1959,Aug,Fishing,Provoked,0
1693,1959,Aug,Fishing,Provoked,0
1694,1959,Aug,Fishing boat capsized ,Unprovoked,1
1695,1959,Aug,Spearfishing on Scuba,Unprovoked,1
1696,1959,Aug,"Spearfishing with Joe Turner (24). Shark attracted to speared halibut on belt of one diver, tried to bite IdeÂs speargun & he shot it in the mouth",Provoked,0
1697,1959,Aug,Standing,Unprovoked,0
1698,1959,Aug,Swimming,Unprovoked,1
1699,1959,Dec,17 Maldivians adrift in open boat for 31 days,Unprovoked,1
1700,1959,Dec,Dived from dinghy to retrieve oar in heavy seas,Unprovoked,1
1701,1959,Dec,Fishing,Unprovoked,0
1702,1959,Dec,Fishing for snapper,Unprovoked,0
1703,1959,Dec,Paddling,Unprovoked,0
1704,1959,Dec,"Spearfishing, Smith  & Walker touched shark with tip of their guns",Provoked,0
1705,1959,Dec,Swimming underneath house on pilings,Unprovoked,1
1706,1959,Dec,ship M.V. Rizal sank during typhoon,Unprovoked,1
1707,1959,Feb,Fell into water while attempting to boat a swordfish,Unprovoked,0
1708,1959,Feb,Fishing,Provoked,0
1709,1959,Feb,Fishing for snapper,Unprovoked,0
1710,1959,Feb,Treading water,Unprovoked,0
1711,1959,Jan,Dragging banana seeds through the shallows,Unprovoked,0
1712,1959,Jan,In deep water about 100 yards from his ship,Unprovoked,1
1713,1959,Jan,Spearfishing / free diving,Unprovoked,0
1714,1959,Jan,"Surfing, but treading water",Unprovoked,0
1715,1959,Jan,Swimming,Unprovoked,0
1716,1959,Jan,Swimming ashore from fishing boat swamped and sunk by a squall,Unprovoked,1
1717,1959,Jan,Swimming with motor tube,Unprovoked,0
1718,1959,Jan,Washed overboard into school of fish,Unprovoked,0
1719,1959,Jan,Working prawn net,Unprovoked,0
1720,1959,Jul,Columbian petrol barge Rio Atrato burned and sank,Unprovoked,1
1721,1959,Jul,Dragging stranded shark ashore,Provoked,0
1722,1959,Jul,Fishing,Unprovoked,0
1723,1959,Jul,Free diving,Provoked,0
1724,1959,Jul,Pulling anchor,Provoked,0
1725,1959,Jul,Spearfishing (but on surface),Unprovoked,0
1726,1959,Jul,Wading,Unprovoked,1
1727,1959,Jun,Free diving for abalone,Unprovoked,1
1728,1959,Jun,Swimming ashore from capsized boat,Unprovoked,1
1729,1959,Mar,Lifeboat capsized,Unprovoked,1
1730,1959,Mar,"On boat, preparing to dive",Unprovoked,0
1731,1959,Mar,Swimming,Unprovoked,0
1732,1959,May,Jumped overboard to rescue a man,Unprovoked,0
1733,1959,May,Spearfishing,Provoked,0
1734,1959,May,Spearfishing,Unprovoked,0
1735,1959,May,Treading water,Unprovoked,1
1736,1959,Nov,Body surfing,Unprovoked,0
1737,1959,Nov,Fishing,Provoked,0
1738,1959,Nov,Fishing for tunny,Unprovoked,0
1739,1959,Nov,Shark fishing,Provoked,0
1740,1959,Nov,"Spearfishing, shot shark, hauled it onto boat",Provoked,0
1741,1959,Nov,Standing in chest-deep water,Unprovoked,0
1742,1959,Nov,Swimming at surface through school of feeding 2.5' to 5Â sharks,Unprovoked,0
1743,1959,Nov,Trailing the field in a surf race,Unprovoked,0
1744,1959,Oct,Dived overboard to retrieve dinghy,Unprovoked,1
1745,1959,Oct,Diving for abalone,Unprovoked,0
1746,1959,Oct,Spearfishing,Unprovoked,0
1747,1959,Oct,Swimming,Unprovoked,1
1748,1959,Sep,"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",Unprovoked,0
1749,1959,Sep,Pulling hooked salmon to boat,Unprovoked,0
1750,1959,Sep,Swimming ,Unprovoked,0
1751,1959,Unknown,Fishing,Unprovoked,0
1752,1959,Unknown,Fishing,Provoked,0
1753,1959,Unknown,Paddling & sailing from Buenos Aires to Miami,Provoked,0
1754,1959,Unknown,Spear fishing,Unprovoked,0
1755,1959,of,Swimming,Unprovoked,1
1756,1960,,Swimming,Unprovoked,1
1757,1960,,Wading,Unprovoked,0
1758,1960,Apr,Fishing,Provoked,0
1759,1960,Apr,Fishing,Unprovoked,0
1760,1960,Apr,Fishing in shoulder-deep water,Unprovoked,1
1761,1960,Apr,"Fishing, hauling in a set line",Provoked,0
1762,1960,Apr,"Fishing, hooked shark towed boat out to sea, storm swamped boat",Provoked,1
1763,1960,Apr,Shark fishing,Provoked,0
1764,1960,Apr,Skindiving for abalone (but at surface),Unprovoked,0
1765,1960,Apr,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into sharkÂs mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Unprovoked,0
1766,1960,Apr,Spearfishing,Unprovoked,0
1767,1960,Apr,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Provoked,0
1768,1960,Apr,Surfing,Unprovoked,0
1769,1960,Apr,Treading water,Unprovoked,0
1770,1960,Aug,Air disaster: crash of Air France Super Constellation ,Unprovoked,1
1771,1960,Aug,"Fishing, Struck by another shark when removing shark from line",Unprovoked,0
1772,1960,Aug,Free diving,Unprovoked,0
1773,1960,Aug,Free-diving,Unprovoked,0
1774,1960,Aug,Helping angler land a shark,Provoked,0
1775,1960,Aug,Holding shark on leader & dangling it above the water,Provoked,0
1776,1960,Aug,Standing in knee-deep water,Unprovoked,0
1777,1960,Aug,Swimming 3 miles offshore,Unprovoked,0
1778,1960,Aug,Swimming from camp,Unprovoked,1
1779,1960,Dec,Fishing,Unprovoked,0
1780,1960,Dec,"Fishing, when line became snagged on rock & he dived into water to free it ",Unprovoked,0
1781,1960,Dec,Swept out to sea while net fishing,Unprovoked,1
1782,1960,Dec,Swimming,Unprovoked,1
1783,1960,Feb,Fishing,Provoked,0
1784,1960,Feb,Shark fishing,Provoked,0
1785,1960,Feb,Spearfishing,Unprovoked,0
1786,1960,Feb,Spearfishing,Unprovoked,1
1787,1960,Feb,Spearfishing,Provoked,0
1788,1960,Feb,"Wading, fishing for flounder",Unprovoked,0
1789,1960,Jan,"Fishing, lifting shark out of craypot",Provoked,0
1790,1960,Jan,Free diving,Unprovoked,1
1791,1960,Jan,Portuguese Airliner with 9 people aboard went down. ,Unprovoked,0
1792,1960,Jan,Setting crayfish pots,Unprovoked,0
1793,1960,Jan,"Standing, watching seine netters",Provoked,0
1794,1960,Jul,Fishing,Unprovoked,0
1795,1960,Jul,"Fishing, tossing netted shark onboard",Provoked,0
1796,1960,Jul,Pulling raft out to ride to shore,Unprovoked,0
1797,1960,Jul,Spearfishing,Unprovoked,0
1798,1960,Jun,"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",Unprovoked,1
1799,1960,Jun,Fishing,Provoked,0
1800,1960,Jun,Scuba diving,Unprovoked,0
1801,1960,Jun,Shark fishing,Provoked,0
1802,1960,Jun,Surf fishing,Provoked,0
1803,1960,Jun,Swimming,Unprovoked,0
1804,1960,Late,Spearfishing,Unprovoked,0
1805,1960,Mar,"Spearfishing, carrying fish on belt",Unprovoked,0
1806,1960,Mar,Treading water,Unprovoked,0
1807,1960,May,Free diving but treading water at surface,Unprovoked,0
1808,1960,May,"Spearfishing, free diving, possibly ascended into path of cruising shark",Unprovoked,0
1809,1960,May,Swimming ,Unprovoked,0
1810,1960,Nov,Chasing shark out of bathing area while riding on a surf-ski,Provoked,0
1811,1960,Nov,Fishing,Unprovoked,1
1812,1960,Nov,Hand lining for shad,Unprovoked,0
1813,1960,Nov,"Spearfishing, speared fish retreated to cave where shark grabbed his arm",Unprovoked,0
1814,1960,Nov,Swimming,Unprovoked,0
1815,1960,Oct,Cargo ship El Gamil entroute Suez to Yemen (Aden) when her cargo shifted and she sank. 19 Egyption sailors jumped into the water and swam for several hours before being bitten by sharks,Unprovoked,1
1816,1960,Oct,Collecting shells,Unprovoked,0
1817,1960,Oct,Ejected from F3H-2 aircraft ,Unprovoked,0
1818,1960,Oct,Fishing,Unprovoked,0
1819,1960,Oct,Fishing for rock lobsters,Unprovoked,0
1820,1960,Sep,Fishing inside net,Provoked,0
1821,1960,Sep,R5D aircraft went down with 29 on board,Unprovoked,0
1822,1960,Unknown,Bathing,Unprovoked,0
1823,1960,Unknown,Collecting ornamental fish,Unprovoked,0
1824,1960,Unknown,Fishing,Unprovoked,0
1825,1960,Unknown,Fishing from a small boat & put his hand in the water while holding a dead fish,Unprovoked,0
1826,1960,Unknown,"Spear fishing, removing fish from spear",Unprovoked,1
1827,1960,Unknown,Spearfishing,Unprovoked,0
1828,1960,Unknown,Swimming in section of river used for washing clothes & cooking utensils,Unprovoked,0
1829,1960,Unknown,Swimming naked near a date palm where many dates fell into the water,Unprovoked,0
1830,1960,late,Spearfishing ,Unprovoked,1
1831,1961,1960,Spearfishing,Unprovoked,0
1832,1961,Apr,Cargo ship Dara sank after collision with another ship during a severe storm,Unprovoked,1
1833,1961,Apr,"Checking fish traps, fell into the water",Unprovoked,0
1834,1961,Apr,Diving,Provoked,0
1835,1961,Apr,Spearfishing,Provoked,0
1836,1961,Apr,Spearfishing,Unprovoked,0
1837,1961,Apr,Spearfishing,Provoked,0
1838,1961,Apr,Spearfishing,Unprovoked,0
1839,1961,Apr,Spearfishing,Provoked,0
1840,1961,Apr,Swimming,Unprovoked,0
1841,1961,Apr,"Swimming, using bundles of sticks as raft",Unprovoked,1
1842,1961,Aug,"Fishing, two large sharks passed. He speared one and it bit him",Provoked,0
1843,1961,Aug,"Net fishing, picking catch from the net",Unprovoked,0
1844,1961,Aug,Spearfishing,Unprovoked,0
1845,1961,Aug,Swimming,Unprovoked,0
1846,1961,Aug,Wading,Unprovoked,0
1847,1961,Dec,Bathing,Unprovoked,0
1848,1961,Dec,"Fishing, hauling in a 5-lb snapper",Unprovoked,0
1849,1961,Dec,Spearfishing,Provoked,0
1850,1961,Dec,Standing,Unprovoked,1
1851,1961,Dec,Standing,Unprovoked,0
1852,1961,Dec,"Surfing, pushing board ashore",Unprovoked,1
1853,1961,Dec,Swimming with other crew near wharf,Unprovoked,0
1854,1961,Dec,Treading water,Unprovoked,0
1855,1961,Feb,Cleaning a tank,Provoked,0
1856,1961,Feb,Collecting crayfish,Unprovoked,0
1857,1961,Feb,"Spearfishing, shark grabbed his white t-shirt and towed him ",Unprovoked,0
1858,1961,Feb,Standing,Unprovoked,0
1859,1961,Feb,Swimming,Unprovoked,1
1860,1961,Jan,Collecting aquarium specimens,Provoked,0
1861,1961,Jan,Fishing,Provoked,0
1862,1961,Jan,Fishing for kob,Unprovoked,0
1863,1961,Jan,Ocean racing,Unprovoked,0
1864,1961,Jan,Pacific Seafarer of US Navy,Unprovoked,1
1865,1961,Jan,Standing,Unprovoked,0
1866,1961,Jan,Standing,Unprovoked,0
1867,1961,Jan,Swimming,Unprovoked,0
1868,1961,Jan,Swimming,Unprovoked,0
1869,1961,Jan,Taking boat from California to Florida when it ran aground & he was swimming back to boat,Unprovoked,0
1870,1961,Jul,Fishing (trolling)  from canoe,Provoked,1
1871,1961,Jul,Shark fishing,Provoked,0
1872,1961,Jul,Spearfishing,Provoked,0
1873,1961,Jul,Spearfishing,Unprovoked,0
1874,1961,Jul,Swimming,Unprovoked,0
1875,1961,Jun,"Fishing, speared shark upset canoe & man fell in water",Provoked,0
1876,1961,Jun,Scuba diving & spearfishing ,Unprovoked,1
1877,1961,Jun,Spearfishing,Unprovoked,0
1878,1961,Jun,Spearfishing on Scuba,Unprovoked,0
1879,1961,Jun,Standing,Unprovoked,0
1880,1961,Mar,Fishing,Provoked,0
1881,1961,Mar,Fishing from dinghy,Provoked,0
1882,1961,Mar,Floating on back,Unprovoked,0
1883,1961,Mar,Free diving,Unprovoked,0
1884,1961,Mar,Spearfishing,Unprovoked,0
1885,1961,Mar,Spearfishing,Unprovoked,0
1886,1961,Mar,Swimming,Unprovoked,0
1887,1961,May,Collecting dynamited fish,Unprovoked,0
1888,1961,May,Free diving for abalone,Unprovoked,0
1889,1961,May,Spearfishing,Provoked,0
1890,1961,May,Walking in chest-deep water,Unprovoked,0
1891,1961,Oct,Gathering shells,Unprovoked,0
1892,1961,Oct,Paddling outrigger canoe,Unprovoked,0
1893,1961,Sep,Fishing,Provoked,0
1894,1961,Sep,Fishing,Provoked,0
1895,1961,Sep,"Free diving, surveying a pipeline & examing cathodes under jetty",Unprovoked,0
1896,1961,Sep,"Survived US Naval aircraft crash, climbing onboard rescue vessel when he fell back into sea ",Unprovoked,0
1897,1961,Sep,Swimming,Unprovoked,1
1898,1961,Unknown,Fishing for mackerel,Unprovoked,0
1899,1961,Unknown,Free diving for molluscs,Unprovoked,1
1900,1961,Unknown,Light aircraft ditched at sea,Unprovoked,1
1901,1961,Unknown,Spearfishing,Unprovoked,0
1902,1961,Unknown,Swimming from capsized pirogue,Unprovoked,1
1903,1962,,Diving,Unprovoked,0
1904,1962,Apr,Fishing,Provoked,0
1905,1962,Apr,Fishing,Provoked,0
1906,1962,Apr,Swimming,Unprovoked,0
1907,1962,Apr,Wading,Unprovoked,0
1908,1962,Aug,Beach seine netting,Unprovoked,0
1909,1962,Aug,Diving,Unprovoked,0
1910,1962,Aug,Diving for abalone,Provoked,0
1911,1962,Aug,Fishing,Provoked,0
1912,1962,Aug,Fishing,Unprovoked,0
1913,1962,Aug,Spearfishing,Unprovoked,1
1914,1962,Aug,Standing,Unprovoked,0
1915,1962,Aug,Surf fishing in waist-deep water,Unprovoked,1
1916,1962,Dec,Fishing,Unprovoked,0
