,Year,Month,Activity,Type,Fatal
2948,1970,Dec,Fishing for prawns,Unprovoked,1
2949,1970,Dec,Fishing for prawns,Unprovoked,1
2950,1970,Dec,Fishing,Unprovoked,0
2951,1970,Dec,Shipwreck,Unprovoked,0
2952,1970,Oct,Body surfing,Unprovoked,0
2953,1970,Oct,Surfing,Unprovoked,0
2954,1970,Sep,Diving,Unprovoked,0
2955,1970,Sep,Spearfishing,Provoked,0
2956,1970,Sep,Floating on a raft,Unprovoked,0
2957,1970,Sep,Swimming,Unprovoked,0
2958,1970,Sep,Scuba diving,Unprovoked,0
2959,1970,Jun,Fishing,Provoked,0
2960,1970,Jun,Scuba Diving,Provoked,0
2961,1970,Jun,Wading,Unprovoked,1
2962,1970,Jun,Wading,Unprovoked,1
2963,1970,Jun,Motor launch Baby Princesa capsized with 22 people on board,Unprovoked,1
2964,1970,Apr,Swimming,Unprovoked,1
2965,1970,Apr,Freediving,Provoked,0
2966,1970,Mar,Wading,Unprovoked,0
2967,1970,Feb,Wading,Unprovoked,0
2968,1970,Jan,Swimming,Unprovoked,0
2969,1970,Jan,Swimming,Unprovoked,0
2970,1970,Jan,Swimming,Unprovoked,0
2971,1970,Jan,Air disaster,Unprovoked,1
2972,1970,Jan,Swimming,Unprovoked,0
2973,1970,Jan,Attempted to return injured shark to the sea,Unprovoked,0
2974,1970,Jan,Freediving,Unprovoked,0
2975,1970,Unknown,Spearfishing / freediving,Unprovoked,0
2976,1970,Late,Spearfishing,Unprovoked,0
2977,1970,,Fishing on a boat,Unprovoked,0
2978,1970,Unknown,Washing cooking pans,Unprovoked,0
2979,1970,Unknown,Washing clothes on stairs,Unprovoked,0
2980,1970,Unknown,Swimming,Unprovoked,1
2981,1970,Unknown,"Fishing, trying to catch the end of his fishing line",Unprovoked,0
2982,1969,Nov,Swimming,Unprovoked,0
2983,1969,Nov,Scuba diving for lobsters,Unprovoked,0
2984,1969,Oct,Diving,Unprovoked,0
2985,1969,Sep,Free diving for abalone,Unprovoked,0
2986,1969,Aug,Floating on his back,Unprovoked,0
2987,1969,Aug,Fishing,Provoked,0
2988,1969,Aug,Surfing,Unprovoked,0
2989,1969,Aug,Body surfing,Unprovoked,0
2990,1969,Jul,Freediving for abalone (at surface),Unprovoked,0
2991,1969,Jun,Diving,Unprovoked,0
2992,1969,Jun,Wading,Unprovoked,0
2993,1969,May,Surf-fishing,Provoked,0
2994,1969,May,Diving,Provoked,0
2995,1969,Aug,Fishing,Provoked,0
2996,1969,Mar,Surfing,Unprovoked,0
2997,1969,Feb,Fishing,Provoked,0
2998,1969,Jan,Freediving,Unprovoked,0
2999,1969,Winter,Sight-seeing,Provoked,0
3000,1968,Dec,Feeding mullet to sharks,Provoked,0
3001,1968,Dec,Surfing,Unprovoked,0
3002,1968,Dec,Spearfishing,Unprovoked,0
3003,1968,Nov,Fishing,Unprovoked,0
3004,1968,Oct,Spearfishing using Scuba,Unprovoked,0
3005,1968,Oct,Sinking of the ferryboat Dumaguete ,Unprovoked,0
3006,1968,Sep,Spearfishing,Unprovoked,1
3007,1968,Aug,Playing with a frisbee in the shallows,Unprovoked,0
3008,1968,Aug,Standing,Unprovoked,0
3009,1968,Aug,Swimming,Unprovoked,0
3010,1968,Aug,Leaving the water,Unprovoked,0
3011,1968,Aug,Dynamite fishing,Unprovoked,0
3012,1968,Jul,Free diving,Unprovoked,0
3013,1968,Jul,Wading,Unprovoked,0
3014,1968,Jul,Spearfishing using Scuba,Unprovoked,0
3015,1968,Jul,Small boat with 2 men onboard hit a submerged coral formation. Men began swimming to shore,Unprovoked,1
3016,1968,Jun,Spearfishing,Unprovoked,0
3017,1968,Jun,Clamming,Unprovoked,0
3018,1968,May,Standing,Unprovoked,0
3019,1968,Apr,"Diving. Shark swallowed his hand, so he threw his other around the shark and went shark-back riding for 30 yards until the shark opened its jaws",Unprovoked,0
3020,1968,Apr,Swimming,Unprovoked,1
3021,1968,Mar,Wading & pushing dinghy toward  the shallows,Unprovoked,0
3022,1968,Mar,Surfing,Unprovoked,0
3023,1968,Feb,Surfing,Unprovoked,0
3024,1968,Feb,Swimming,Unprovoked,0
3025,1968,Feb,Picking up shark by the tail,Provoked,0
3026,1968,Feb,Spearfishing,Unprovoked,0
3027,1968,Feb,Diving,Unprovoked,0
3028,1968,Jan,Swimming,Unprovoked,1
3029,1968,Unknown,Swimming after his canoe capsized,Unprovoked,1
3030,1967,Dec,Surfing,Unprovoked,0
3031,1967,Dec,Swimming,Unprovoked,1
3032,1967,Nov,Freediving,Provoked,0
3033,1967,Nov,Freediving,Provoked,0
3034,1967,Nov,Sinking of the M/V Mindoro during a typhoon,Unprovoked,1
3035,1967,Oct,Swimming,Unprovoked,1
3036,1967,Oct,Standing on sandbar,Unprovoked,0
3037,1967,Oct,Swimming,Unprovoked,0
3038,1967,Sep,Spearfishing,Unprovoked,0
3039,1967,Sep,Spearfishing,Unprovoked,1
3040,1967,Sep,Spearfishing,Unprovoked,1
3041,1967,Aug,Pulling shark from the water,Provoked,0
3042,1967,Aug,Spearfishing on Scuba,Unprovoked,0
3043,1967,Aug,"Spearfishing, dived to pick up a float line",Unprovoked,1
3044,1967,Aug,Floating,Unprovoked,0
3045,1967,Aug,Spearfishing,Unprovoked,0
3046,1967,Aug,Photographing sharks underwater using Scuba,Unprovoked,0
3047,1967,Aug,Beach seine netting,Unprovoked,0
3048,1967,Jul,Snorkeling,Unprovoked,0
3049,1967,Jul,Spearfishing,Unprovoked,1
3050,1967,Jun,Spearfishing,Provoked,0
3051,1967,Jun,Fishing boat,Provoked,0
3052,1967,May,Feeding a shark,Provoked,0
3053,1967,Apr,Fishing,Provoked,0
3054,1967,Mar,Freediving,Provoked,0
3055,1967,Mar,Spearfishing,Unprovoked,0
3056,1967,Mar,Spearfishing,Provoked,0
3057,1967,Mar,Lifesaving drill,Unprovoked,1
3058,1967,Feb,The shrimper Loless Maurine capsized in heavy seas & the men were swimming ashore  ,Unprovoked,1
3059,1967,Jan,Fishing for rock lobster,Unprovoked,0
3060,1967,Jan,Spearfishing Competition,Provoked,0
3061,1967,Jan,Swimming in the channel,Unprovoked,0
3062,1967,Jan,Splashing,Provoked,0
3063,1966,Dec,Fishing,Unprovoked,0
3064,1966,Dec,Spearfishing,Provoked,0
3065,1966,Dec,Spearfishing,Unprovoked,0
3066,1966,Dec,Wading,Unprovoked,0
3067,1966,Dec,Spearfishing,Unprovoked,0
3068,1966,Nov,A father bathing his smallest daughter when the shark bumped her out of his arms and carried her into deep water,Unprovoked,1
3069,1966,Oct,Swimming,Unprovoked,1
3070,1966,Oct,Bathing,Unprovoked,1
3071,1966,Sep,"Free diving, carrying speargun",Unprovoked,0
3072,1966,Sep,Fishing,Provoked,0
3073,1966,Sep,Spearfishing,Unprovoked,0
3074,1966,Sep,Hunting crayfish ,Provoked,0
3075,1966,Aug,Snorkeling,Unprovoked,0
3076,1966,Aug,Swimming,Unprovoked,1
3077,1966,Aug,Diving into water,Unprovoked,1
3078,1966,Aug,Swimming,Unprovoked,1
3079,1966,Aug,Lobster diving using Scuba,Unprovoked,0
3080,1966,Aug,Attacked shark with fists,Unprovoked,0
3081,1966,Aug,Wading,Unprovoked,0
3082,1966,Jul,Diving for sand dollars,Unprovoked,0
3083,1966,Jul,Killing a shark,Provoked,0
3084,1966,Jul,Fishing,Unprovoked,0
3085,1966,Jul,Swimming,Unprovoked,1
3086,1966,Jul,Swimming,Unprovoked,1
3087,1966,Jun,Clamming,Provoked,0
3088,1966,Jun,Fishing,Provoked,0
3089,1966,Jun,Swimming,Unprovoked,0
3090,1966,Jun,Fishing,Provoked,0
3091,1966,May,Sinking of the dredge World Atlas,Unprovoked,1
3092,1966,May,Fishing,Unprovoked,0
3093,1966,May,Shipwreck,Unprovoked,1
3094,1966,May,The passenger ship Pioneer Cebu  capsized & sank in Typhoon Irma,Unprovoked,1
3095,1966,Apr,Swimming,Unprovoked,0
3096,1966,Apr,Overturned skiff,Unprovoked,0
3097,1966,Mar,Fishing (big game),Provoked,0
3098,1966,Mar,"The World Liberty and the tanker Mosli collided. The  Halcyon Breeze sent a lifeboat to the rescue, but it was smashed, throwing 6 men in the  water.",Unprovoked,1
3099,1966,Feb,Treading water,Unprovoked,0
3100,1966,Jan,Helping men land a shark,Provoked,0
3101,1966,Jan,wreck of the State Oil Company ship Permina,Unprovoked,1
3102,1966,Jan,Free diving / spearfishing (resting on the surface),Unprovoked,0
3103,1966,Jan,Spearfishing,Unprovoked,0
3104,1966,Jan,Colombian  (Avianca) DC-4 airliner plunged into the sea 5 minutes after takeoff,Unprovoked,1
3105,1966,Jan,Standing,Unprovoked,0
3106,1966,Jan,Jumped into the water,Unprovoked,0
3107,1966,Jan,Body surfing,Unprovoked,0
3108,1966,Jan,Body surfing ,Unprovoked,1
3109,1966,Jan,Swimming,Unprovoked,0
3110,1965,Dec,"Spearfishing, but standing in knee-deep water",Unprovoked,0
3111,1965,Dec,Freediving,Unprovoked,0
3112,1965,Dec,Fishing,Unprovoked,0
3113,1965,Nov,Fishing from 34' boat when pulled overboard by hooked shark,Provoked,1
3114,1965,Nov,"Hauling dead shark aboard, when another shark leapt out of the water & bit him",Unprovoked,0
3115,1965,Nov,Surfing,Unprovoked,0
3116,1965,Oct,The boat Caribou II sank,Unprovoked,0
3117,1965,Oct,Sunbathing on beach when he saw child being attacked by the shark,Unprovoked,0
3118,1965,Oct,Playing in the water,Unprovoked,1
3119,1965,Oct,"Spearfishing, shot a turtle",Unprovoked,1
3120,1965,Oct,Wading,Unprovoked,0
3121,1965,Sep,Spearing fish,Provoked,0
3122,1965,Sep,Fishing (rod & line),Provoked,0
3123,1965,Aug,Swimming,Unprovoked,0
3124,1964,Jul,Attempting to anesthetize shark,Provoked,0
3125,1965,Jul,Bathing,Unprovoked,1
3126,1965,Jun,Swimming,Unprovoked,0
3127,1965,Jun,Spearfishing,Unprovoked,0
3128,1965,Jun,Treading water,Unprovoked,1
3129,1965,May,Swimming,Unprovoked,1
3130,1965,May,Swimming,Unprovoked,1
3131,1965,Jun,Standing,Unprovoked,0
3132,1965,May,Diving,Unprovoked,0
3133,1965,May,Swimming,Unprovoked,0
3134,1965,Apr,Spearfishing,Unprovoked,0
3135,1965,Apr,Walking on reef,Unprovoked,0
3136,1965,Apr,Paddling on surfboard,Unprovoked,0
3137,1965,Mar,Free diving,Unprovoked,0
3138,1965,Feb,Treading water,Unprovoked,0
3139,1965,Feb,Scuba diving,Unprovoked,0
3140,1965,Jan,Paddling rescue ski,Unprovoked,0
3141,1965,Jan,Body surfing,Unprovoked,0
3142,1965,Jan,Swimming,Unprovoked,0
3143,1965,Jan,Free diving,Unprovoked,1
3144,1965,Summer,Dangling feet in the water,Unprovoked,0
3145,1965,Unknown,Surfing,Provoked,0
3146,1965,Early,Collecting marine specimens,Provoked,0
3147,1965,Jun,Standing in waist-deep water,Unprovoked,0
3148,1965,Jun,"Spearfishing, but standing in the water",Unprovoked,0
3149,1964,Dec,Swimming,Unprovoked,0
3150,1964,Dec,Fishing,Unprovoked,0
3151,1964,Dec,"Canoe swamped, swimming back to canoe",Unprovoked,0
3152,1964,Dec,Fishing with hand line tied to wrist & was pulled into the water,Unprovoked,1
3153,1964,Nov,Free diving with seals,Unprovoked,0
3154,1964,Nov,Swimming out to rescue swimmers in difficulty,Unprovoked,1
3155,1964,Nov,"Filming underwater, carrying powerhead",Provoked,0
3156,1964,Nov,Longline fishing,Unprovoked,0
3157,1964,Oct,Surf fishing,Provoked,0
3158,1964,Oct,"Surfing, but swimming to his board",Unprovoked,0
3159,1964,Sep,Swimming,Unprovoked,1
3160,1964,Sep,Swimming,Unprovoked,0
3161,1964,Aug,Swimming,Unprovoked,0
3162,1964,Aug,Floating on his back in an inner tube,Unprovoked,0
3163,1964,Aug,Swimming,Unprovoked,0
3164,1964,Aug,Spearfishing using scuba,Unprovoked,0
3165,1964,Aug,Swimming,Unprovoked,0
3166,1964,Aug,Free diving / Spearfishingat edge of reef,Unprovoked,0
3167,1964,Jul,Searching for remains of  Dr. Marais,Unprovoked,0
3168,1964,Jul,Spearfishing ,Invalid,1
3169,1964,Jul,Tagging sharks,Provoked,0
3170,1964,Jul,Standing / fishing,Unprovoked,1
3171,1964,Jul,canoeing,Unprovoked,0
3172,1964,Jun,Conducting a promotional film project for the Gemini space program (a practice astronaut recovery),Unprovoked,1
3173,1964,Jun,Fishing,Unprovoked,0
3174,1964,Jun,Fishing,Unprovoked,0
3175,1964,Jun,Spearfishing,Unprovoked,0
3176,1964,May,Standing,Unprovoked,0
3177,1964,May,Spearfishing,Unprovoked,1
3178,1964,May,Skin diving,Unprovoked,1
3179,1964,Apr,Fishing,Unprovoked,1
3180,1964,Mar,Surfing,Unprovoked,0
3181,1964,Mar,"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",Unprovoked,1
3182,1964,Mar,Skin diving ,Unprovoked,0
3183,1964,Mar,Free diving for shell,Unprovoked,0
3184,1964,Feb,Fishing,Provoked,0
3185,1964,Feb,Diving for trochus shell,Unprovoked,1
3186,1964,Feb,Spearfishing,Unprovoked,1
3187,1964,Feb,preparing to go skin diving,Unprovoked,0
3188,1964,Feb,Spearfishing,Unprovoked,0
3189,1954,Feb,Body boarding,Unprovoked,0
3190,1964,Feb,Lying in 2 feet of water,Unprovoked,0
3191,1964,Feb,Swimming,Unprovoked,1
3192,1964,Feb,Rowing,Unprovoked,0
3193,1964,Feb,Floating,Unprovoked,0
3194,1964,Feb,Swimming,Unprovoked,1
3195,1964,Jan,Spearfishing,Unprovoked,1
3196,1964,Jan,Body surfing,Unprovoked,0
3197,1964,Jan,Standing,Unprovoked,0
3198,1964,Jan,Shark watching,Unprovoked,0
3199,1964,Jan,Freediving,Unprovoked,0
3200,1964,Jan,Spearfishing / Scuba diving (at surface),Unprovoked,0
3201,1964,Jan,Fishing,Unprovoked,1
3202,1964,Jan,Swimming,Unprovoked,0
3203,1964,Jan,Diving for sinkers,Unprovoked,0
3204,1963,Dec,Standing,Unprovoked,0
3205,1963,Dec,Swimming ,Unprovoked,0
3206,1963,Dec,Sitting on gunwale of boat,Unprovoked,0
3207,1963,Dec,Swimming,Unprovoked,1
3208,1963,Dec,Helping friend land hooked shark,Provoked,0
3209,1963,Dec,Fishing,Provoked,0
3210,1963,Dec,Spearfishing,Unprovoked,0
3211,1963,Dec,Splashing in surf,Unprovoked,1
3212,1963,Dec,Spearfishing,Unprovoked,0
3213,1963,Dec,Spearfishing,Unprovoked,1
3214,,1963,Treading water while alongside capsized yacht,Unprovoked,0
3215,1963,Nov,Fishing / standing in waist deep water,Provoked,0
3216,1963,Nov,Fishing,Unprovoked,0
3217,1963,Nov,Spearing fish,Unprovoked,0
3218,1963,Nov,Spearfishing,Unprovoked,0
3219,1963,Nov,Catching sharks under government contract,Provoked,0
3220,1963,Nov,Testing anti-shark cage,Provoked,0
3221,1963,Nov,Wading,Unprovoked,0
3222,1963,Nov,Fishing,Unprovoked,0
3223,1963,Oct,"Surf fishing, wading ",Unprovoked,0
3224,1963,Oct,Fishing for sharks,Provoked,0
3225,1963,Sep,Spearfishing / free diving,Unprovoked,1
3226,1963,Sep,Spearing fish,Unprovoked,1
3227,1963,Sep,Surfing,Provoked,0
3228,1963,Sep,"Spearfishing, pulled sharks tail",Provoked,0
3229,1963,Aug,"Swimming, when caught in heavy seas",Unprovoked,1
3230,1963,Jul,Spearfishing,Unprovoked,0
3231,1963,Jul,Bathing,Unprovoked,0
3232,1963,Jul,"Fishing, on charter boat Silver Dollar",Provoked,0
3233,1963,Jul,63' fishing boat Sno' Bay foundered,Unprovoked,1
3234,1963,Jul,"Seining for bait, standing in chest-deep water",Unprovoked,1
3235,1963,Jun,Swimming,Unprovoked,1
3236,1963,Jun,Fishing,Provoked,0
3237,1963,May,"Boat, with 42 passengers onboard, capsized in rough seas",Unprovoked,1
3238,1963,Apr,Fishing,Provoked,0
3239,1963,Apr,Swimming,Unprovoked,1
3240,1963,Apr,Swimming,Unprovoked,0
3241,1963,Apr,"Surfing on ""chest board"" (boogie board?)",Unprovoked,0
3242,1963,Apr,Surfing ,Unprovoked,0
3243,1963,Mar,The 500-ton coastal trader Polurrian foundered ,Unprovoked,1
3244,1963,Feb,Swimming,Unprovoked,0
3245,1963,Feb,Spearfishing,Unprovoked,0
3246,1963,Feb,Spearfishing,Unprovoked,0
3247,1963,Jan,Freediving,Unprovoked,0
3248,1963,Jan,Wading,Unprovoked,1
3249,1963,Jan,Fishing ,Unprovoked,0
3250,1963,Jan,Fishing,Provoked,0
3251,1963,Jan,Fishing,Provoked,0
3252,1963,Jan,"Free diving, hunting crayfish",Unprovoked,0
3253,1963,Jan,Spearfishing,Unprovoked,0
3254,1963,Jan,Shark fishing,Provoked,0
3255,1963,Unknown,Fishing for turtles,Unprovoked,1
3256,1962,Dec,Scuba diving,Provoked,0
3257,1962,Dec,Spearfishing,Unprovoked,1
3258,1962,Dec,Fishing,Unprovoked,0
3259,1962,Nov,"Spearfishing, Scuba diving",Unprovoked,0
3260,1962,Nov,Spearfishing / Scuba diving (at surface),Unprovoked,0
3261,1962,Nov,Fishing,Unprovoked,0
3262,1962,Nov,Abandoning burning ship Captain George in raging seas,Unprovoked,0
3263,1962,Oct,Spearfishing,Unprovoked,0
3264,1962,Oct,Wading,Unprovoked,1
3265,1962,Oct,Adrift after wave swamped engine,Unprovoked,0
3266,1962,Oct,Sitting in shallows,Unprovoked,1
3267,1962,Sep,Spearfishing,Unprovoked,0
3268,1962,Sep,Swimming,Unprovoked,0
3269,1962,Sep,"When  a deckhand  jumped overboard, McIver dived after him with a rescue line.",Unprovoked,1
3270,,1962,Spearfishing with Scuba gear,Unprovoked,1
3271,1962,Aug,Fishing,Provoked,0
3272,1962,Aug,Diving for abalone,Provoked,0
3273,1962,Aug,Fishing,Unprovoked,0
3274,1962,Aug,Surf fishing in waist-deep water,Unprovoked,1
3275,1962,Aug,Standing,Unprovoked,0
3276,1962,Aug,Spearfishing,Unprovoked,1
3277,1962,Aug,Diving,Unprovoked,0
3278,1962,Aug,Beach seine netting,Unprovoked,0
3279,1962,Jul,Standing,Unprovoked,0
3280,1962,Jul,Finning the shark,Provoked,0
3281,1962,Jul,Fishing for albacore,Provoked,0
3282,1962,Jul,Playing in surf with his child  (9),Unprovoked,0
3283,1962,Jul,Dived from inner-tube,Unprovoked,0
3284,1962,Jun,"On a ""shark hunt""",Unprovoked,0
3285,1962,Jun,Rolled off raft,Unprovoked,0
3286,1962,Jun,Escaping from Alacatraz,Unprovoked,0
3287,1962,Jun,Escaping from Alacatraz,Unprovoked,1
3288,1962,Jun,Washing,Unprovoked,1
3289,1962,Jun,Standing,Unprovoked,0
3290,1962,Jun,Fishing,Unprovoked,0
3291,1962,Jun,"Scuba diving, attempting to catch a captive shark",Provoked,0
3292,1962,Jun,Free diving,Unprovoked,0
3293,1962,May,25-foot cabin cruiser Happy Jack sank in heavy seas,Unprovoked,1
3294,1962,May,Fishing,Unprovoked,0
3295,1962,Apr,Fishing,Provoked,0
3296,1962,Apr,Swimming,Unprovoked,0
3297,1962,Apr,Wading,Unprovoked,0
3298,1962,Apr,Fishing,Provoked,0
3299,1962,Mar,Fishing & spearfishing,Unprovoked,0
3300,1962,Mar,Swimming,Unprovoked,1
3301,1962,Feb,Swimming along a row of nets,Unprovoked,0
3302,1962,Feb,Swimming,Provoked,0
3303,1962,Feb,Fishing for snappers & cleaning mullet. Put mullet over side of boat to wash it,Unprovoked,0
3304,1962,Feb,Swimming,Unprovoked,1
3305,1962,Feb,Treading water,Unprovoked,1
3306,1962,Feb,Swimming,Unprovoked,0
3307,1962,Feb,Swimming outside fishing net,Unprovoked,1
3308,1962,Jan,Splashing ,Unprovoked,0
3309,1962,Jan,Spearfishing,Provoked,0
3310,1962,Jan,Fishing,Provoked,0
3311,1962,Jan,Spearfishing,Unprovoked,0
3312,1962,Jan,Spearfishing / Scuba diving (at surface),Unprovoked,0
3313,1962,Jan,Spearfishing,Provoked,0
3314,1962,Jan,Surfing,Unprovoked,0
3315,1962,Jan,Fishing,Unprovoked,0
3316,1962,Jan,Spearfishing,Unprovoked,0
3317,1962,Jan,Surf fishing,Unprovoked,0
3318,1962,Jan,Fishing for sharks,Unprovoked,0
3319,1962,Jan,Rowing,Provoked,0
3320,1962,Jan,Surfing,Unprovoked,0
3321,1962,Jan,Fishing,Unprovoked,0
3322,1962,Jan,Fishing,Provoked,0
3323,1962,Jan,Fishing with hand net in 2' of water,Unprovoked,0
3324,1962,Unknown,Dangling feet in the water,Unprovoked,0
3325,1962,,Diving,Unprovoked,0
3326,1961,Dec,Standing,Unprovoked,1
3327,1961,Dec,Standing,Unprovoked,0
3328,1961,Dec,Treading water,Unprovoked,0
3329,1961,Dec,Spearfishing,Provoked,0
3330,1961,Dec,"Fishing, hauling in a 5-lb snapper",Unprovoked,0
3331,1961,Dec,Bathing,Unprovoked,0
3332,1961,Dec,"Surfing, pushing board ashore",Unprovoked,1
3333,1961,Dec,Swimming with other crew near wharf,Unprovoked,0
3334,1961,Oct,Gathering shells,Unprovoked,0
3335,1961,Oct,Paddling outrigger canoe,Unprovoked,0
3336,1961,Sep,Swimming,Unprovoked,1
3337,1961,Sep,Fishing,Provoked,0
3338,1961,Sep,"Survived US Naval aircraft crash, climbing onboard rescue vessel when he fell back into sea ",Unprovoked,0
3339,1961,Sep,"Free diving, surveying a pipeline & examing cathodes under jetty",Unprovoked,0
3340,1961,Sep,Fishing,Provoked,0
3341,1961,Aug,Swimming,Unprovoked,0
3342,1961,Aug,Wading,Unprovoked,0
3343,1961,Aug,Spearfishing,Unprovoked,0
3344,1961,Aug,"Net fishing, picking catch from the net",Unprovoked,0
3345,1961,Aug,"Fishing, two large sharks passed. He speared one and it bit him",Provoked,0
3346,1961,Jul,Spearfishing,Provoked,0
3347,1961,Jul,Swimming,Unprovoked,0
3348,1961,Jul,Shark fishing,Provoked,0
3349,1961,Jul,Spearfishing,Unprovoked,0
3350,1961,Jul,Fishing (trolling)  from canoe,Provoked,1
3351,1961,Jun,Scuba diving & spearfishing ,Unprovoked,1
3352,1961,Jun,Standing,Unprovoked,0
3353,1961,Jun,Spearfishing on Scuba,Unprovoked,0
3354,1961,Jun,Spearfishing,Unprovoked,0
3355,1961,Jun,"Fishing, speared shark upset canoe & man fell in water",Provoked,0
3356,1961,May,Free diving for abalone,Unprovoked,0
3357,1961,May,Collecting dynamited fish,Unprovoked,0
3358,1961,May,Walking in chest-deep water,Unprovoked,0
3359,1961,May,Spearfishing,Provoked,0
3360,1961,Apr,Spearfishing,Provoked,0
3361,1961,Apr,Swimming,Unprovoked,0
3362,1961,Apr,Diving,Provoked,0
3363,1961,Apr,Spearfishing,Unprovoked,0
3364,1961,Apr,Spearfishing,Provoked,0
3365,1961,Apr,"Checking fish traps, fell into the water",Unprovoked,0
3366,1961,Apr,"Swimming, using bundles of sticks as raft",Unprovoked,1
3367,1961,Apr,Cargo ship Dara sank after collision with another ship during a severe storm,Unprovoked,1
3368,1961,Apr,Spearfishing,Unprovoked,0
3369,1961,Apr,Spearfishing,Provoked,0
3370,1961,Mar,Spearfishing,Unprovoked,0
3371,1961,Mar,Swimming,Unprovoked,0
3372,1961,Mar,Fishing from dinghy,Provoked,0
3373,1961,Mar,Spearfishing,Unprovoked,0
3374,1961,Mar,Free diving,Unprovoked,0
3375,1961,Mar,Fishing,Provoked,0
3376,1961,Mar,Floating on back,Unprovoked,0
3377,1961,Feb,Cleaning a tank,Provoked,0
3378,1961,Feb,Standing,Unprovoked,0
3379,1961,Feb,"Spearfishing, shark grabbed his white t-shirt and towed him ",Unprovoked,0
3380,1961,Feb,Swimming,Unprovoked,1
3381,1961,Feb,Collecting crayfish,Unprovoked,0
3382,1961,Jan,Fishing for kob,Unprovoked,0
3383,1961,Jan,Swimming,Unprovoked,0
3384,1961,Jan,Collecting aquarium specimens,Provoked,0
3385,1961,Jan,Standing,Unprovoked,0
3386,1961,Jan,Pacific Seafarer of US Navy,Unprovoked,1
3387,1961,Jan,Fishing,Provoked,0
3388,1961,Jan,Swimming,Unprovoked,0
3389,1961,Jan,Standing,Unprovoked,0
3390,1961,Jan,Ocean racing,Unprovoked,0
3391,1961,Unknown,Fishing for mackerel,Unprovoked,0
3392,1961,Jan,Taking boat from California to Florida when it ran aground & he was swimming back to boat,Unprovoked,0
3393,1961,Unknown,Spearfishing,Unprovoked,0
3394,1961,Unknown,Free diving for molluscs,Unprovoked,1
3395,1961,Unknown,Light aircraft ditched at sea,Unprovoked,1
3396,1960,Dec,Swept out to sea while net fishing,Unprovoked,1
3397,1960,Dec,Swimming,Unprovoked,1
3398,1960,Dec,"Fishing, when line became snagged on rock & he dived into water to free it ",Unprovoked,0
3399,1960,Dec,Fishing,Unprovoked,0
3400,1960,Nov,Swimming,Unprovoked,0
3401,1960,Nov,Chasing shark out of bathing area while riding on a surf-ski,Provoked,0
3402,1960,Nov,"Spearfishing, speared fish retreated to cave where shark grabbed his arm",Unprovoked,0
3403,1960,Nov,Hand lining for shad,Unprovoked,0
3404,1960,Nov,Fishing,Unprovoked,1
3405,1960,Oct,Ejected from F3H-2 aircraft ,Unprovoked,0
3406,1960,Oct,Fishing for rock lobsters,Unprovoked,0
3407,1960,Oct,Collecting shells,Unprovoked,0
3408,1960,Oct,Cargo ship El Gamil entroute Suez to Yemen (Aden) when her cargo shifted and she sank. 19 Egyption sailors jumped into the water and swam for several hours before being bitten by sharks,Unprovoked,1
3409,1960,Oct,Fishing,Unprovoked,0
3410,1960,Sep,Fishing inside net,Provoked,0
3411,1960,Sep,R5D aircraft went down with 29 on board,Unprovoked,0
3412,1960,Aug,Swimming 3 miles offshore,Unprovoked,0
3413,1960,Aug,Air disaster: crash of Air France Super Constellation ,Unprovoked,1
3414,1960,Aug,Free diving,Unprovoked,0
3415,1960,Aug,Free-diving,Unprovoked,0
3416,1960,Aug,Standing in knee-deep water,Unprovoked,0
3417,1960,Aug,Holding shark on leader & dangling it above the water,Provoked,0
3418,1960,Aug,Helping angler land a shark,Provoked,0
3419,1960,Aug,"Fishing, Struck by another shark when removing shark from line",Unprovoked,0
3420,1960,Aug,Swimming from camp,Unprovoked,1
3421,1960,Jul,Spearfishing,Unprovoked,0
3422,1960,Jul,Pulling raft out to ride to shore,Unprovoked,0
3423,1960,Jul,"Fishing, tossing netted shark onboard",Provoked,0
3424,1960,Jul,Fishing,Unprovoked,0
3425,1960,Jun,Surf fishing,Provoked,0
3426,1960,Jun,Shark fishing,Provoked,0
3427,1960,Jun,Fishing,Provoked,0
3428,1960,Jun,Scuba diving,Unprovoked,0
3429,1960,Jun,"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",Unprovoked,1
3430,1960,Jun,Swimming,Unprovoked,0
3431,1960,May,"Spearfishing, free diving, possibly ascended into path of cruising shark",Unprovoked,0
3432,1960,May,Free diving but treading water at surface,Unprovoked,0
3433,1960,May,Swimming ,Unprovoked,0
3434,1960,Apr,Treading water,Unprovoked,0
3435,1960,Apr,Skindiving for abalone (but at surface),Unprovoked,0
3436,1960,Apr,"Fishing, hauling in a set line",Provoked,0
3437,1960,Apr,Fishing,Provoked,0
3438,1960,Apr,Surfing,Unprovoked,0
3439,1960,Apr,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Provoked,0
3440,1960,Apr,Spearfishing,Unprovoked,0
3441,1960,Apr,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into sharks mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Unprovoked,0
3442,1960,Apr,Shark fishing,Provoked,0
3443,1960,Apr,Fishing in shoulder-deep water,Unprovoked,1
